account_num,customer_name,account_age,num_accounts
C1154056728,Orlaith Whitney,7,0
C1307660931,Maciej French,2,1
C340539520,Mikaeel Thorne,5,1
C116220297,Rayhaan Lister,4,1
C50215085,Sherri Gregory,7,0
C1421182210,Tye Huffman,5,2
C1285716447,Ernie Ramos,7,0
C1197039708,Heena Goodman,4,0
C2000759125,Summer-Louise Childs,4,2
C663724985,Keir Mcculloch,2,1
C1732160985,Tyreese Berg,9,0
C1429140483,Aarav Stark,7,0
C130459418,Ellie Whitfield,8,1
C956191803,Sia Chandler,1,0
C736597687,Eddison Vu,2,2
C430639782,Dalia Alcock,2,0
C1491695073,Teddy Simons,1,1
C244571932,Savannah Amos,3,1
C727272208,Shoaib Hulme,4,0
C387770281,Keavy Craig,4,0
C1720150862,Bartosz Cole,0,1
C1303253133,Shayan Clegg,7,2
C2004389032,Tamzin Proctor,0,2
C1796198096,Samanta Cleveland,2,2
C1698056931,Dakota Mcnamara,9,1
C218520211,Kloe Mckeown,8,0
C174738517,Aniqa Khan,4,1
C1655797059,Nichole Hardin,3,2
C1906645795,Cheyanne Vinson,2,2
C1337072264,Effie Lin,2,2
C547754934,Xavier Beltran,8,0
C2030266498,Zeenat Nixon,1,2
C641354608,Aaliyah Mcdougall,3,1
C66404370,Kellan Cullen,3,2
C333367417,Theodora Kemp,5,1
C91111788,Sameer Dowling,6,0
C749888515,Nelson Redmond,7,0
C1229651180,Zunaira Frank,7,1
C1739621400,Megan Benjamin,4,0
C797909192,Aiden Naylor,3,1
C1389348402,Colm Gordon,1,0
C1410223884,Reid Betts,6,2
C47299621,Mujtaba Wade,3,2
C1402891882,Amanah Bruce,7,0
C2135739517,Warwick Fraser,6,0
C1503435447,Priscilla Kearns,3,1
C1453532469,Elisa Burt,2,1
C1995369653,Hettie Fernandez,4,1
C1876486449,Lilly-Grace Pollard,6,2
C1387040607,Emily-Jane Doyle,2,1
C501842610,Humairaa Pate,1,2
C476274430,Teresa Appleton,5,0
C878361890,Alya Kelly,7,1
C45750913,Cathal Stone,5,1
C1402467446,Elaine Clifford,4,1
C1434834004,Jem Noel,5,2
C886554731,Adelle Blaese,5,1
C1718332002,Brennan Hardy,2,2
C171169437,Sakina Lawrence,7,1
C2075248165,Carmel Hernandez,6,0
C1419901502,Lester Hopper,5,0
C747733498,Faisal Alcock,4,2
C621157393,Nabil Spencer,8,0
C2072122620,Rome Palmer,3,2
C2072440782,Sonya Bain,3,0
C759710870,Dhruv Barr,4,1
C592442028,Arwen Franco,1,0
C1045587390,Andre Swan,8,1
C1373374699,Veer Leon,9,0
C258751457,Liberty Benjamin,7,1
C2100307135,Mikayla Lim,1,1
C583498227,Noor Firth,2,0
C1991031396,Justin Morris,2,1
C289506248,Nimra Melton,5,1
C456956950,Lewie Coleman,2,0
C976636254,Raheel Povey,3,1
C753449463,Jed Kerr,8,1
C1405832272,Avaya Mcgowan,4,0
C1515861744,Husnain Vu,3,1
C976517299,Melissa Redfern,7,1
C489831896,Nazia Mcgill,8,1
C92883660,Peggy Crouch,7,1
C271673751,Caleb Beach,3,2
C628728604,Josiah Turnbull,7,1
C1785287253,Taylan Burt,3,0
C2093468685,Raveena Henderson,3,0
C262689128,Caprice Rahman,0,1
C804471090,Oluwatobiloba Delacruz,8,2
C1838565221,Simeon Love,6,2
C1288388798,Zaine Henry,5,1
C2038719172,Reyansh Drake,1,1
C645316606,Oskar Mcphee,5,0
C216982441,Sunil Cantu,3,0
C439786554,Milli Flores,1,1
C1082019834,Arlene Zamora,1,0
C1407488324,Ryker Huynh,3,0
C678220602,Dalia Farmer,2,1
C102063425,Ishan Tanner,9,0
C874955750,Jennie Hester,4,1
C1136597655,Lloyd Cleveland,2,1
C567762813,Robson Guevara,3,1
C602702162,Kaan Moreno,3,0
C414997530,Rajan Oconnor,5,1
C850678248,Emanuel Wills,8,2
C696507508,Kourtney Wilkins,4,1
C344253253,Millie Kirkland,6,2
C78629676,Sukhmani Mcdougall,8,1
C863557553,Charleigh Storey,6,1
C1280677343,Neriah Gilmore,3,2
C2147015131,Alishba Saunders,5,1
C91528099,Griffin Hatfield,2,2
C1891897827,Curtis Rayner,7,2
C274700617,Jo Mccoy,1,0
C693157016,Arianna Crowther,6,0
C148407186,Lorna Gregory,3,1
C1480839267,Miyah Kemp,6,2
C884645875,Kaylan Donnelly,2,0
C404902272,Poppie Hall,7,0
C1420461317,Niall Hunt,3,0
C304908091,Courteney Fitzpatrick,6,1
C1921632138,Daphne Browning,6,2
C2016224778,Alannah Daugherty,2,1
C2024740519,Ioan Hurst,4,2
C248267734,Mallory Hansen,5,0
C851800082,Kiah Cline,0,2
C591994166,Tanisha Cassidy,6,1
C601046486,Wiktor Duggan,0,0
C1454482566,Rhiana Herrera,5,1
C1039840203,Dawson Foster,2,1
C552824089,Preston Gardiner,6,1
C330426450,Nichole Howells,1,0
C1201863515,Angharad Pritchard,4,1
C1268834233,Franky Medrano,5,0
C1899211395,Liyah Scott,0,1
C288511867,Amal Jarvis,5,1
C66198894,Jordan-Lee Mendoza,5,1
C1285856350,Mcauley Milner,2,2
C1834030127,Yousef Gaines,9,0
C2128309638,Gurveer Bell,5,2
C1171570041,Kyra Shaw,2,1
C1223624205,Aamina Manning,3,1
C1836971467,Sam Castro,3,0
C1952362810,Ryley Seymour,5,0
C1144069842,Sofia Gould,8,2
C1189111858,Tillie Bolton,9,0
C1604292342,Sinead Whittington,2,1
C1450215393,Mazie Wooten,8,1
C1660850854,Priya Pittman,7,0
C1463643300,Sharon Parkes,7,1
C1847356749,Elin Clemons,1,1
C1141219966,Colby Cannon,6,0
C1240403671,Ismaeel Turner,7,2
C1439170595,Rohit Decker,0,0
C848505626,Isaak North,6,0
C62591529,Romana Vega,9,2
C273347525,Nadine Power,1,2
C1616623147,Lylah Davenport,6,2
C1416358974,Sinead Castillo,0,0
C2125881686,Brent Britton,1,0
C1222665243,Zayyan Fleming,2,0
C478267691,Meerab Sanchez,0,2
C428559365,Viktoria Coulson,6,0
C1384129427,Trinity Ho,2,1
C340227593,Jonny Cherry,5,1
C1466956768,Imaani Gilliam,9,1
C77645349,Renee Osborne,7,0
C942861498,Kris Parkinson,4,0
C271233191,Marcos Duncan,4,2
C305778025,Carole Amin,2,0
C2077645050,Ioan Rossi,5,0
C1044148399,Ranveer Justice,6,0
C1647485060,Milana Hopkins,4,2
C1198963802,Alayna Mcloughlin,3,1
C246296006,Roger Marin,4,1
C604713417,Simrah Sweeney,7,1
C693242472,Alicia Odling,5,1
C787650011,Jennie Deacon,3,1
C1798626711,Kristofer Valentine,7,0
C1751810052,Ubaid Parrish,3,0
C1745172072,Kitty Chaney,1,1
C621840026,Trent Chang,0,1
C799185714,Yasmine Kouma,3,1
C1851084504,Gabija Briggs,8,1
C1330651614,Abdi Carlson,8,0
C1162526519,Conor Hansen,8,1
C1329436130,Emmie Flynn,4,0
C2000293937,Tiah Metcalfe,0,2
C1033481206,Jimmy Sosa,6,1
C812776395,Tyrell Horner,5,0
C458121356,Tyrese Bautista,8,0
C1562278001,Killian Ramirez,2,2
C459972585,Atticus Millar,0,2
C608486579,Amy-Leigh Mcneill,6,2
C1589324702,Phillipa Gamble,9,1
C1763294309,Ariana Sampson,2,2
C1952363875,Libbie Rahman,2,1
C1864562103,Carolina Carty,6,1
C1767192263,Asmaa Adkins,5,1
C1046533670,Astrid Goff,2,0
C1564144620,Shay Wilks,4,0
C496567682,Orlaith Whitney,5,1
C1543059057,Maciej French,6,0
C1364597617,Mikaeel Thorne,4,0
C79077836,Rayhaan Lister,7,0
C1978901174,Sherri Gregory,6,0
C630638948,Tye Huffman,2,2
C416581728,Ernie Ramos,3,0
C1893367774,Heena Goodman,8,2
C431688653,Summer-Louise Childs,8,1
C183843959,Keir Mcculloch,6,2
C920531649,Tyreese Berg,1,1
C366583627,Aarav Stark,5,0
C1425873758,Ellie Whitfield,1,1
C2009633586,Sia Chandler,8,1
C810024752,Eddison Vu,5,0
C1774001588,Dalia Alcock,2,2
C1436994614,Teddy Simons,7,2
C1715766451,Savannah Amos,7,1
C1777682740,Shoaib Hulme,3,0
C1755621635,Keavy Craig,2,1
C192946013,Bartosz Cole,5,1
C1235448706,Shayan Clegg,8,0
C182206315,Tamzin Proctor,2,2
C1199399810,Samanta Cleveland,6,1
C1284302535,Dakota Mcnamara,4,1
C509715383,Kloe Mckeown,0,1
C1974329463,Aniqa Khan,3,1
C1499524147,Nichole Hardin,7,1
C1920041734,Cheyanne Vinson,7,0
C1629420260,Effie Lin,5,0
C2066354408,Xavier Beltran,8,2
C628452042,Zeenat Nixon,9,1
C1533195473,Aaliyah Mcdougall,7,1
C1304276099,Kellan Cullen,3,1
C1715165324,Theodora Kemp,2,2
C1754680763,Sameer Dowling,5,1
C639412292,Nelson Redmond,0,1
C107336112,Zunaira Frank,6,1
C975574728,Megan Benjamin,0,1
C1619488674,Aiden Naylor,8,0
C597337470,Colm Gordon,5,1
C21028633,Reid Betts,6,1
C1516329708,Mujtaba Wade,5,0
C2011219355,Amanah Bruce,1,1
C1885303913,Warwick Fraser,3,1
C540665524,Priscilla Kearns,5,1
C959092165,Elisa Burt,5,1
C1138793009,Hettie Fernandez,4,1
C738449599,Lilly-Grace Pollard,4,0
C856953711,Emily-Jane Doyle,1,0
C1952589358,Humairaa Pate,8,0
C1175903805,Teresa Appleton,6,1
C1355338356,Alya Kelly,2,2
C652358011,Cathal Stone,6,1
C1458959532,Elaine Clifford,0,1
C1085855604,Jem Noel,8,0
C585964670,Adelle Blaese,7,0
C1822051887,Brennan Hardy,4,1
C551274606,Sakina Lawrence,8,2
C690268868,Carmel Hernandez,4,0
C71339367,Lester Hopper,7,1
C2057747769,Faisal Alcock,0,1
C1780652219,Nabil Spencer,1,1
C1787366189,Rome Palmer,4,1
C621358128,Sonya Bain,1,2
C1873659437,Dhruv Barr,3,2
C568042929,Arwen Franco,3,1
C316623218,Andre Swan,2,0
C1484277621,Veer Leon,6,2
C814364135,Liberty Benjamin,8,1
C450010682,Mikayla Lim,6,1
C277947409,Noor Firth,4,1
C1230410392,Justin Morris,8,0
C518076274,Nimra Melton,2,0
C122235155,Lewie Coleman,1,2
C1654861182,Raheel Povey,5,2
C1000432352,Jed Kerr,3,1
C266496180,Avaya Mcgowan,9,2
C1013879180,Husnain Vu,8,1
C1600599808,Melissa Redfern,4,1
C1506786802,Nazia Mcgill,1,2
C504100101,Peggy Crouch,2,1
C112446426,Caleb Beach,3,1
C798669069,Josiah Turnbull,8,1
C727065426,Taylan Burt,6,2
C2038335390,Raveena Henderson,7,1
C1320790737,Caprice Rahman,2,2
C1882340028,Oluwatobiloba Delacruz,7,1
C1566758802,Simeon Love,7,1
C688640755,Zaine Henry,8,1
C119952883,Reyansh Drake,4,2
C1286855874,Oskar Mcphee,3,1
C1806547590,Sunil Cantu,0,0
C704263916,Milli Flores,4,1
C2080226013,Arlene Zamora,5,0
C2097305262,Ryker Huynh,7,1
C1382102117,Dalia Farmer,5,1
C710157715,Ishan Tanner,1,0
C1404161875,Jennie Hester,7,1
C136846172,Lloyd Cleveland,7,0
C1963886003,Robson Guevara,6,1
C1621232562,Kaan Moreno,1,2
C1014856099,Rajan Oconnor,7,1
C1421212045,Emanuel Wills,4,1
C607819570,Kourtney Wilkins,3,1
C1663547891,Millie Kirkland,7,1
C885027925,Sukhmani Mcdougall,6,1
C1329760977,Charleigh Storey,1,2
C1627904312,Neriah Gilmore,8,1
C1456630673,Alishba Saunders,3,1
C228419480,Griffin Hatfield,8,2
C983767104,Curtis Rayner,1,1
C1697830965,Jo Mccoy,3,1
C1178516417,Arianna Crowther,7,1
C1694358110,Lorna Gregory,3,2
C394089860,Miyah Kemp,6,1
C2057715755,Kaylan Donnelly,4,1
C1137709143,Poppie Hall,3,2
C1056746716,Niall Hunt,7,1
C392690571,Courteney Fitzpatrick,9,0
C255319942,Daphne Browning,3,1
C1634465988,Alannah Daugherty,5,1
C1232665793,Ioan Hurst,1,0
C771148965,Mallory Hansen,0,2
C478997874,Kiah Cline,0,1
C580881407,Tanisha Cassidy,5,1
C747627929,Wiktor Duggan,6,2
C931628873,Rhiana Herrera,7,2
C310751657,Dawson Foster,4,1
C1245927413,Preston Gardiner,0,0
C1629899058,Nichole Howells,2,1
C1501367598,Angharad Pritchard,6,1
C1503534765,Franky Medrano,7,2
C1771286954,Liyah Scott,7,1
C1604615204,Amal Jarvis,6,0
C1158257763,Jordan-Lee Mendoza,9,2
C2095736308,Mcauley Milner,2,0
C1600651422,Yousef Gaines,3,1
C1806592144,Gurveer Bell,4,0
C2046754646,Kyra Shaw,1,2
C103717963,Aamina Manning,8,1
C89850659,Sam Castro,6,1
C221051456,Ryley Seymour,2,1
C1370087746,Sofia Gould,7,0
C1395529298,Tillie Bolton,6,2
C1951658860,Sinead Whittington,0,0
C1049726373,Mazie Wooten,7,2
C1244128022,Priya Pittman,6,2
C285772634,Sharon Parkes,5,1
C359571414,Elin Clemons,3,1
C1975966814,Colby Cannon,2,0
C1093689350,Ismaeel Turner,6,0
C1161678006,Rohit Decker,5,1
C1796057349,Isaak North,1,1
C696243250,Romana Vega,4,1
C1386654926,Nadine Power,5,1
C1415930398,Lylah Davenport,7,1
C1448474960,Sinead Castillo,8,2
C1316490810,Brent Britton,7,2
C711409363,Zayyan Fleming,1,1
C1401015734,Meerab Sanchez,9,1
C1974036209,Viktoria Coulson,9,1
C2066657184,Trinity Ho,5,1
C1747752880,Jonny Cherry,4,2
C891100030,Imaani Gilliam,5,0
C188575170,Renee Osborne,6,1
C90210474,Kris Parkinson,4,2
C159192737,Marcos Duncan,6,0
C1415985691,Carole Amin,3,1
C877989416,Ioan Rossi,6,1
C900836824,Ranveer Justice,5,1
C1419279825,Milana Hopkins,1,1
C835400635,Alayna Mcloughlin,8,1
C770924516,Roger Marin,4,1
C362080495,Simrah Sweeney,8,2
C49641849,Alicia Odling,1,2
C1791743095,Jennie Deacon,0,2
C1567668917,Kristofer Valentine,6,1
C1871835748,Ubaid Parrish,1,1
C1183215710,Kitty Chaney,3,0
C707253625,Trent Chang,7,1
C1254424715,Yasmine Kouma,4,1
C1068801293,Gabija Briggs,7,1
C506192058,Abdi Carlson,7,1
C179528219,Conor Hansen,5,1
C1754327710,Emmie Flynn,8,0
C1943490164,Tiah Metcalfe,5,0
C842555012,Jimmy Sosa,4,0
C596267362,Tyrell Horner,7,0
C1285659543,Tyrese Bautista,3,0
C97310873,Killian Ramirez,7,0
C1970305754,Atticus Millar,7,0
C75506775,Amy-Leigh Mcneill,6,0
C1153268339,Phillipa Gamble,6,1
C659974765,Ariana Sampson,8,2
C1367765751,Libbie Rahman,8,2
C1411470860,Carolina Carty,1,0
C2078326809,Asmaa Adkins,8,1
C1878116362,Astrid Goff,7,1
C218242761,Shay Wilks,5,1
C1397598291,Orlaith Whitney,1,0
C785402411,Maciej French,2,1
C1333814883,Mikaeel Thorne,7,2
C1391058188,Rayhaan Lister,8,2
C1826154546,Sherri Gregory,4,0
C1089828496,Tye Huffman,7,1
C210412435,Ernie Ramos,4,2
C278339251,Heena Goodman,3,0
C1000734187,Summer-Louise Childs,1,1
C1351572985,Keir Mcculloch,5,2
C155249216,Tyreese Berg,2,1
C562700125,Aarav Stark,2,1
C894759970,Ellie Whitfield,7,2
C530454500,Sia Chandler,8,1
C285404349,Eddison Vu,9,2
C1610840375,Dalia Alcock,2,1
C1927574769,Teddy Simons,5,0
C489323646,Savannah Amos,2,1
C466295906,Shoaib Hulme,4,2
C1626997997,Keavy Craig,4,1
C2146427936,Bartosz Cole,2,1
C1006952371,Shayan Clegg,6,2
C208234930,Tamzin Proctor,4,1
C2018173071,Samanta Cleveland,3,1
C1659331766,Dakota Mcnamara,7,1
C174421782,Kloe Mckeown,2,1
C1419087309,Aniqa Khan,3,1
C227443005,Nichole Hardin,3,1
C229049472,Cheyanne Vinson,8,1
C1423443014,Effie Lin,3,1
C757522569,Xavier Beltran,3,2
C1824584297,Zeenat Nixon,3,2
C2024677763,Aaliyah Mcdougall,2,0
C2038957926,Kellan Cullen,6,1
C305197444,Theodora Kemp,0,1
C1291830432,Sameer Dowling,0,2
C1979013486,Nelson Redmond,0,1
C549738062,Zunaira Frank,7,1
C304892978,Megan Benjamin,5,1
C1305303344,Aiden Naylor,9,1
C1287936542,Colm Gordon,3,1
C1320162286,Reid Betts,0,0
C1049467862,Mujtaba Wade,2,2
C422466030,Amanah Bruce,1,2
C2010442879,Warwick Fraser,4,1
C968211976,Priscilla Kearns,6,0
C1798623683,Elisa Burt,2,2
C16669802,Hettie Fernandez,6,0
C1343880990,Lilly-Grace Pollard,7,2
C1145589483,Emily-Jane Doyle,6,1
C155137384,Humairaa Pate,3,1
C2077242665,Teresa Appleton,2,1
C1689179202,Alya Kelly,0,2
C1654120746,Cathal Stone,2,0
C309533797,Elaine Clifford,1,1
C1760561791,Jem Noel,1,0
C665714481,Adelle Blaese,3,1
C758599573,Brennan Hardy,8,1
C1165757374,Sakina Lawrence,6,0
C1239540993,Carmel Hernandez,4,1
C371290918,Lester Hopper,3,1
C1974114623,Faisal Alcock,2,2
C448993014,Nabil Spencer,5,0
C419464467,Rome Palmer,9,2
C943883373,Sonya Bain,5,0
C177500174,Dhruv Barr,6,1
C396444754,Arwen Franco,2,1
C600377494,Andre Swan,4,0
C401235497,Veer Leon,4,1
C568600174,Liberty Benjamin,1,0
C192778659,Mikayla Lim,7,1
C338418733,Noor Firth,1,1
C343691152,Justin Morris,4,0
C1944794165,Nimra Melton,6,1
C1802869017,Lewie Coleman,9,1
C937664049,Raheel Povey,3,1
C956654576,Jed Kerr,5,2
C2130679960,Avaya Mcgowan,2,2
C2032293476,Husnain Vu,7,1
C1377520999,Melissa Redfern,6,1
C1083420215,Nazia Mcgill,3,1
C1118488037,Peggy Crouch,6,1
C701508258,Caleb Beach,5,0
C564673162,Josiah Turnbull,4,2
C2090326686,Taylan Burt,6,0
C1745272068,Raveena Henderson,8,1
C1084952476,Caprice Rahman,7,2
C540479849,Oluwatobiloba Delacruz,4,1
C1656122587,Simeon Love,9,1
C1057297172,Zaine Henry,6,2
C667561095,Reyansh Drake,8,0
C1064226126,Oskar Mcphee,3,1
C1852813004,Sunil Cantu,1,1
C2045091238,Milli Flores,5,1
C255670281,Arlene Zamora,1,1
C1181782045,Ryker Huynh,5,1
C1442471889,Dalia Farmer,2,2
C2617445,Ishan Tanner,3,1
C1723624728,Jennie Hester,7,2
C604961194,Lloyd Cleveland,1,1
C596459053,Robson Guevara,4,2
C479610593,Kaan Moreno,7,1
C424094918,Rajan Oconnor,5,1
C1247237613,Emanuel Wills,6,2
C6387420,Kourtney Wilkins,4,1
C787388799,Millie Kirkland,1,1
C242196856,Sukhmani Mcdougall,6,2
C2120709477,Charleigh Storey,7,0
C1975204835,Neriah Gilmore,3,1
C801403210,Alishba Saunders,3,2
C1548972459,Griffin Hatfield,3,0
C433781529,Curtis Rayner,3,1
C890417122,Jo Mccoy,4,1
C961594923,Arianna Crowther,1,1
C2127115907,Lorna Gregory,2,2
C814024816,Miyah Kemp,4,1
C273210429,Kaylan Donnelly,4,2
C798372225,Poppie Hall,7,0
C417097694,Niall Hunt,4,0
C141885,Courteney Fitzpatrick,0,2
C1451079476,Daphne Browning,6,0
C1224314435,Alannah Daugherty,7,1
C870380053,Ioan Hurst,5,1
C581072278,Mallory Hansen,3,2
C425571041,Kiah Cline,4,1
C491961375,Tanisha Cassidy,0,1
C697734650,Wiktor Duggan,2,0
C405359515,Rhiana Herrera,7,1
C1821849797,Dawson Foster,3,1
C1689109260,Preston Gardiner,2,1
C2039063334,Nichole Howells,8,1
C732846623,Angharad Pritchard,0,1
C2116685503,Franky Medrano,1,1
C1947539413,Liyah Scott,2,0
C1076955874,Amal Jarvis,8,0
C429317721,Jordan-Lee Mendoza,5,2
C937911330,Mcauley Milner,5,0
C1796236980,Yousef Gaines,6,0
C599656238,Gurveer Bell,5,1
C217411862,Kyra Shaw,2,1
C12567262,Aamina Manning,8,2
C1760702907,Sam Castro,6,2
C1000791292,Ryley Seymour,8,0
C1655435068,Sofia Gould,7,0
C464348475,Tillie Bolton,8,1
C383847310,Sinead Whittington,3,2
C1775812754,Mazie Wooten,9,1
C616772490,Priya Pittman,4,1
C987816423,Sharon Parkes,3,0
C2035026833,Elin Clemons,2,2
C2038175482,Colby Cannon,9,0
C1849390826,Ismaeel Turner,5,1
C1541552092,Rohit Decker,8,0
C1118843292,Isaak North,2,2
C582666319,Romana Vega,5,1
C394491604,Nadine Power,1,1
C518658512,Lylah Davenport,2,1
C1717550268,Sinead Castillo,5,0
C1521218574,Brent Britton,6,1
C421735115,Zayyan Fleming,3,1
C128095635,Meerab Sanchez,1,1
C36440813,Viktoria Coulson,9,1
C372013621,Trinity Ho,2,1
C1739092567,Jonny Cherry,7,2
C987105970,Imaani Gilliam,7,0
C1102760577,Renee Osborne,5,0
C1873618871,Kris Parkinson,3,1
C1176803455,Marcos Duncan,0,0
C39178234,Carole Amin,4,0
C944958225,Ioan Rossi,3,1
C1524071172,Ranveer Justice,6,2
C1985041851,Milana Hopkins,4,2
C1135175690,Alayna Mcloughlin,1,0
C1590116686,Roger Marin,3,0
C1377858859,Simrah Sweeney,9,0
C1094481681,Alicia Odling,5,1
C1959601149,Jennie Deacon,3,1
C589940847,Kristofer Valentine,9,0
C143221575,Ubaid Parrish,7,2
C356940640,Kitty Chaney,1,2
C2017567511,Trent Chang,8,1
C67963756,Yasmine Kouma,2,2
C1205715953,Gabija Briggs,9,1
C1634086161,Abdi Carlson,6,2
C340419377,Conor Hansen,3,1
C2020629695,Emmie Flynn,6,1
C1360779787,Tiah Metcalfe,6,1
C21326748,Jimmy Sosa,7,1
C1179763566,Tyrell Horner,2,1
C1010756287,Tyrese Bautista,3,0
C872064177,Killian Ramirez,7,1
C424227033,Atticus Millar,4,1
C451656105,Amy-Leigh Mcneill,1,2
C751657426,Phillipa Gamble,2,1
C601378004,Ariana Sampson,5,0
C172886792,Libbie Rahman,6,2
C1305094242,Carolina Carty,1,2
C83593121,Asmaa Adkins,7,1
C1644328165,Astrid Goff,3,1
C1695488317,Shay Wilks,6,0
C1032932530,Orlaith Whitney,6,1
C2098543967,Maciej French,3,1
C205638468,Mikaeel Thorne,7,1
C286977280,Rayhaan Lister,3,2
C651806541,Sherri Gregory,9,1
C1928526092,Tye Huffman,3,1
C1886066685,Ernie Ramos,2,0
C920618525,Heena Goodman,1,1
C1591008292,Summer-Louise Childs,7,1
C998995051,Keir Mcculloch,7,0
C326588440,Tyreese Berg,5,2
C1506990853,Aarav Stark,7,0
C555686375,Ellie Whitfield,4,2
C1096223107,Sia Chandler,8,1
C1749630505,Eddison Vu,3,1
C663538390,Dalia Alcock,4,2
C2114269153,Teddy Simons,1,1
C124205747,Savannah Amos,7,1
C654238720,Shoaib Hulme,5,1
C1743081587,Keavy Craig,4,1
C810025289,Bartosz Cole,2,0
C239339345,Shayan Clegg,3,1
C1607154813,Tamzin Proctor,4,1
C316709183,Samanta Cleveland,1,0
C1649578083,Dakota Mcnamara,3,1
C1275231735,Kloe Mckeown,6,2
C1544800709,Aniqa Khan,2,1
C1971762888,Nichole Hardin,4,1
C1539455694,Cheyanne Vinson,2,0
C433954194,Effie Lin,8,0
C389713134,Xavier Beltran,1,1
C1464490039,Zeenat Nixon,4,2
C496245850,Aaliyah Mcdougall,3,0
C1758471031,Kellan Cullen,4,2
C734957439,Theodora Kemp,3,1
C784392657,Sameer Dowling,5,1
C319508127,Nelson Redmond,5,2
C2049514514,Zunaira Frank,7,0
C633586015,Megan Benjamin,7,1
C212103775,Aiden Naylor,5,1
C1167244002,Colm Gordon,7,1
C2011822030,Reid Betts,7,0
C1285232981,Mujtaba Wade,8,1
C1669508115,Amanah Bruce,5,2
C857165611,Warwick Fraser,8,1
C200837376,Priscilla Kearns,4,0
C524118171,Elisa Burt,7,1
C1772727643,Hettie Fernandez,4,1
C1624164690,Lilly-Grace Pollard,7,0
C800189634,Emily-Jane Doyle,6,0
C1539055647,Humairaa Pate,5,2
C2145099078,Teresa Appleton,7,0
C1774804918,Alya Kelly,5,0
C1237219761,Cathal Stone,9,1
C1941439553,Elaine Clifford,0,0
C1353357021,Jem Noel,7,0
C1941784465,Adelle Blaese,9,2
C1240779686,Brennan Hardy,0,0
C2061325525,Sakina Lawrence,1,1
C2126850349,Carmel Hernandez,5,0
C1742567595,Lester Hopper,1,2
C144385549,Faisal Alcock,9,1
C418426935,Nabil Spencer,5,2
C1336634949,Rome Palmer,7,1
C1128226619,Sonya Bain,1,0
C314941983,Dhruv Barr,8,1
C262785400,Arwen Franco,4,2
C459556750,Andre Swan,3,1
C580588894,Veer Leon,4,2
C502369864,Liberty Benjamin,8,0
C1557292679,Mikayla Lim,7,0
C1697845924,Noor Firth,5,1
C528009913,Justin Morris,5,1
C241861840,Nimra Melton,6,1
C1103310276,Lewie Coleman,9,0
C1016635754,Raheel Povey,4,1
C1701611842,Jed Kerr,0,0
C1073405243,Avaya Mcgowan,3,2
C518325351,Husnain Vu,2,0
C1991818678,Melissa Redfern,2,1
C1552619882,Nazia Mcgill,7,1
C1701210440,Peggy Crouch,0,1
C1411375276,Caleb Beach,2,1
C1441502508,Josiah Turnbull,5,1
C1897011758,Taylan Burt,8,1
C2009515219,Raveena Henderson,8,1
C1348151101,Caprice Rahman,5,1
C67426034,Oluwatobiloba Delacruz,1,0
C1881794502,Simeon Love,4,2
C1021642330,Zaine Henry,3,1
C1749844994,Reyansh Drake,1,0
C1162024935,Oskar Mcphee,4,2
C1019593860,Sunil Cantu,0,1
C819411941,Milli Flores,2,1
C994591268,Arlene Zamora,8,2
C1749673340,Ryker Huynh,4,0
C1655845480,Dalia Farmer,2,1
C1145669991,Ishan Tanner,8,0
C1670178455,Jennie Hester,6,2
C462753346,Lloyd Cleveland,8,2
C329232102,Robson Guevara,2,0
C1169481128,Kaan Moreno,0,1
C1986018370,Rajan Oconnor,5,0
C362449932,Emanuel Wills,5,1
C30796336,Kourtney Wilkins,9,2
C1787120799,Millie Kirkland,4,2
C503656271,Sukhmani Mcdougall,7,2
C808436437,Charleigh Storey,2,1
C689001802,Neriah Gilmore,2,1
C509180016,Alishba Saunders,8,1
C958254451,Griffin Hatfield,4,0
C1330251223,Curtis Rayner,4,1
C958715092,Jo Mccoy,2,0
C137390707,Arianna Crowther,5,2
C1449008830,Lorna Gregory,2,2
C1237578453,Miyah Kemp,4,1
C1110145644,Kaylan Donnelly,7,0
C775370555,Poppie Hall,7,1
C2025074034,Niall Hunt,5,1
C1633009682,Courteney Fitzpatrick,7,1
